Setpoint_X,Setpoint_Y,INE,ISW,ISE,INW,ONE,ONW,OSE,OSW,CIR
184,3357,6338,8619,9548,9963,738,718,705,711,0
184,3357,6367,8830,9784,9746,738,717,705,711,0
184,3357,6184,8830,9790,9751,738,717,704,711,0
184,3357,6484,8679,9449,9908,738,717,703,710,0
184,3357,6240,8891,9788,9590,738,718,704,711,0
184,3357,6285,8723,9630,9879,738,717,704,710,0
184,3357,6360,8756,9616,9738,738,717,704,711,0
184,3357,6246,8720,9594,9827,737,717,704,710,0
184,3357,6423,8628,9391,9927,738,717,704,711,0
184,3357,6412,8785,9640,9698,738,717,704,711,0
184,3357,6354,8728,9480,9887,738,717,704,711,0
184,3357,6511,8717,9704,9872,738,718,704,710,0
184,3357,6330,8705,9735,9795,738,717,704,711,0
184,3357,6714,8594,9536,9981,738,717,704,711,0
184,3357,6519,8649,9714,9811,738,717,704,711,0
184,3357,6599,8601,9542,9872,738,717,703,711,0
184,3357,6642,8552,9706,9886,738,717,704,711,0
184,3357,6612,8665,9755,9758,738,717,704,711,0
184,3357,6746,8574,9527,9948,738,718,704,710,0
184,3357,6691,8724,9766,9592,738,717,704,711,0
184,3357,6806,8547,9561,9943,738,718,704,711,0
184,3357,6841,8529,9569,9923,738,717,704,712,0
184,3357,6585,8634,9601,9872,738,717,704,711,0
184,3357,6924,8454,9427,9974,738,718,704,711,0
184,3357,6707,8819,9696,9621,738,718,704,711,0
184,3357,6758,8488,9588,10011,738,717,704,711,0
184,3357,6616,8648,9641,9848,738,718,704,711,0
184,3357,6410,8860,9703,9624,738,717,704,711,0
184,3357,6810,8468,9383,10069,737,717,704,710,0
184,3357,6465,8696,9676,9931,738,717,703,711,0
184,3357,6643,8636,9565,9870,738,718,704,711,0
184,3357,6681,8620,9564,9952,738,718,704,711,0
184,3357,6416,8818,9741,9864,737,717,704,711,0
184,3357,6721,8481,9424,10140,738,717,704,711,0
184,3357,6567,8817,9647,9680,738,718,703,711,0
184,3357,6454,8564,9722,10041,738,717,704,711,0
184,3357,6792,8552,9390,10121,738,717,704,711,0
184,3357,6269,8933,9749,9695,738,718,705,712,0
184,3357,6681,8623,9419,10015,738,718,704,711,0
184,3357,6604,8570,9694,9946,738,717,704,711,0
184,3357,6366,8694,9724,9911,738,718,704,711,0
184,3357,6781,8446,9538,10058,738,717,705,711,0
184,3357,6445,8763,9806,9651,738,717,704,711,0
184,3357,6509,8511,9674,10018,737,717,704,711,0
184,3357,6753,8559,9592,9918,738,718,704,711,0
184,3357,6223,8805,9817,9833,738,718,704,711,0
184,3357,6630,8498,9482,10106,738,717,704,711,0
184,3357,6342,8803,9741,9754,738,717,704,711,0
184,3357,6548,8680,9694,9795,737,718,704,710,0
184,3357,6758,8584,9565,9916,738,717,704,711,0
184,3357,6283,8773,9718,9744,737,717,704,711,0
184,3357,6890,8504,9438,10035,737,717,704,710,0
184,3357,6664,8704,9658,9738,738,718,704,710,0
184,3357,6434,8568,9765,9920,738,717,704,711,0
184,3357,6829,8467,9434,10015,738,718,704,711,0
184,3357,6406,8778,9732,9748,738,717,704,711,0
184,3357,6570,8527,9605,9941,738,717,704,711,0
184,3357,6599,8714,9613,9696,738,717,704,711,0
