Setpoint_X,Setpoint_Y,INE,ISW,ISE,INW,ONE,ONW,OSE,OSW,CIR
3357,184,5836,3790,10186,10207,738,717,704,711,0
3357,184,6242,3655,10187,10207,738,718,704,711,0
3357,184,5161,4019,10187,10207,738,718,705,710,0
3357,184,5936,3680,10186,10207,738,718,704,711,0
3357,184,5766,3812,10186,10207,738,717,704,710,0
3357,184,5441,3948,10187,10207,739,718,705,711,0
3357,184,6223,3626,10187,10206,738,718,705,711,0
3357,184,5432,3949,10187,10207,738,718,704,711,0
3357,184,6028,3749,10186,10206,739,718,705,711,0
3357,184,6101,3666,10186,10207,739,718,705,711,0
3357,184,5204,3973,10188,10207,738,718,705,711,0
3357,184,6041,3653,10187,10207,740,718,706,712,0
3357,184,5957,3776,10187,10207,738,718,705,711,0
3357,184,5519,3864,10187,10207,739,718,705,711,0
3357,184,6189,3628,10186,10207,739,718,704,711,0
3357,184,5517,3926,10187,10207,738,718,705,711,0
3357,184,5968,3746,10186,10207,738,718,704,711,0
3357,184,6254,3708,10186,10207,739,718,704,711,0
3357,184,5544,3903,10187,10207,739,718,704,711,0
3357,184,6104,3664,10187,10207,739,718,704,712,0
3357,184,5708,3825,10187,10207,738,718,704,711,0
3357,184,5822,3795,10187,10207,739,718,705,711,0
3357,184,6259,3670,10186,10207,738,717,705,711,0
3357,184,5716,3880,10187,10207,739,718,704,711,0
3357,184,6085,3692,10187,10207,739,718,705,712,0
3357,184,5956,3783,10186,10207,738,718,704,711,0
3357,184,5724,3828,10186,10207,738,718,704,711,0
3357,184,6266,3658,10187,10207,739,718,705,711,0
3357,184,5621,3898,10187,10207,739,718,705,711,0
3357,184,6059,3685,10187,10207,739,718,705,711,0
3357,184,6037,3743,10186,10207,739,718,705,711,0
3357,184,5567,3879,10187,10207,739,718,705,711,0
3357,184,6258,3623,10187,10208,739,718,705,711,0
3357,184,5741,3871,10187,10207,738,718,704,711,0
3357,184,5873,3790,10186,10207,739,718,705,711,0
3357,184,6242,3677,10187,10207,739,718,705,711,0
3357,184,5449,3928,10187,10207,739,718,705,711,0
3357,184,6211,3652,10187,10207,739,718,705,711,0
3357,184,5929,3794,10186,10207,739,717,705,711,0
3357,184,5588,3902,10186,10206,738,718,705,710,0
3357,184,6237,3611,10187,10208,738,718,704,711,0
3357,184,5469,3948,10187,10206,739,719,705,711,0
3357,184,6037,3757,10186,10207,738,718,705,711,0
3357,184,6051,3693,10186,10207,739,717,704,711,0
3357,184,5365,3985,10187,10206,739,718,705,711,0
3357,184,6167,3659,10186,10207,738,718,705,711,0
3357,184,5694,3847,10187,10207,738,718,704,710,0
3357,184,5564,3904,10186,10206,739,718,705,711,0
3357,184,6093,3665,10186,10206,739,718,705,711,0
3357,184,5441,3904,10187,10207,738,718,705,712,0
3357,184,5989,3745,10187,10207,738,718,705,711,0
3357,184,6067,3735,10187,10206,739,719,705,711,0
3357,184,5509,3883,10187,10207,739,718,705,711,0
3357,184,6049,3692,10186,10206,739,718,705,711,0
3357,184,5555,3844,10186,10206,738,718,705,711,0
3357,184,5665,3805,10187,10207,739,717,705,710,0
3357,184,6046,3745,10187,10207,739,718,704,711,0
3357,184,5501,3855,10187,10207,739,718,705,710,0
3357,184,5979,3726,10187,10207,739,718,705,711,0
3357,184,5633,3825,10187,10207,739,718,704,711,0
3357,184,5619,3834,10187,10207,739,718,704,711,0
3357,184,5952,3750,10187,10207,739,718,704,711,0
3357,184,5460,3914,10188,10207,740,718,705,712,0
3357,184,5873,3727,10188,10208,738,718,704,711,0
3357,184,5760,3835,10187,10207,739,718,705,711,0
3357,184,5578,3859,10186,10207,738,718,705,712,0
3357,184,6045,3676,10186,10207,739,718,705,711,0
3357,184,5475,3897,10186,10206,739,718,705,711,0
3357,184,5878,3760,10186,10207,739,718,705,711,0
3357,184,6057,3770,10187,10206,739,718,705,711,0
3357,184,5587,3919,10188,10207,739,717,705,711,0
3357,184,6002,3676,10186,10207,738,718,705,710,0
3357,184,5697,3868,10187,10207,739,718,705,711,0
3357,184,5703,3814,10187,10207,739,718,705,710,0
3357,184,6158,3680,10186,10207,739,718,704,711,0
3357,184,5392,3965,10187,10207,739,718,704,711,0
3357,184,5929,3703,10187,10206,738,717,705,711,0
3357,184,6022,3745,10187,10207,738,718,705,711,0
3357,184,5463,3911,10187,10206,739,717,704,711,0
3357,184,6196,3641,10187,10207,739,718,704,711,0
3357,184,5589,3872,10187,10207,738,718,704,711,0
3357,184,5860,3785,10187,10207,738,718,704,711,0
3357,184,6226,3677,10186,10207,739,718,705,711,0
3357,184,5378,3937,10187,10206,738,718,705,710,0
3357,184,6182,3663,10187,10207,738,718,704,711,0
3357,184,5906,3789,10187,10206,738,718,705,711,0
3357,184,5674,3852,10187,10207,739,718,705,711,0
3357,184,6221,3633,10187,10207,738,718,704,711,0
3357,184,5664,3889,10186,10207,738,718,704,711,0
3357,184,6050,3715,10186,10206,738,718,705,711,0
3357,184,6199,3721,10187,10207,739,718,705,712,0
3357,184,5668,3918,10187,10206,739,718,705,711,0
3357,184,6223,3650,10186,10206,739,718,706,712,0
3357,184,5780,3839,10187,10207,739,718,704,711,0
3357,184,5980,3782,10186,10207,738,718,704,711,0
3357,184,6307,3677,10187,10207,739,718,705,711,0
3357,184,5643,3905,10186,10207,738,718,705,711,0
3357,184,6133,3715,10186,10207,739,718,704,711,0
3357,184,6032,3821,10186,10206,738,718,704,710,0
3357,184,5840,3843,10187,10207,739,718,705,712,0
3357,184,6286,3700,10186,10207,738,718,705,711,0
3357,184,5664,3938,10186,10206,738,718,704,711,0
3357,184,6179,3703,10187,10207,738,717,704,711,0
3357,184,6095,3761,10186,10206,739,718,705,711,0
3357,184,5564,3920,10187,10206,738,718,705,711,0
3357,184,6230,3648,10186,10206,739,719,706,712,0
3357,184,5754,3890,10186,10206,739,718,704,711,0
3357,184,6022,3761,10186,10206,739,718,705,711,0
3357,184,6188,3678,10187,10206,738,718,704,711,0
3357,184,5579,3979,10187,10207,739,718,704,711,0
3357,184,6290,3646,10186,10207,739,718,704,711,0
3357,184,6042,3817,10187,10207,738,718,704,711,0
3357,184,5597,3898,10187,10207,739,718,705,711,0
3357,184,6278,3632,10186,10207,738,718,704,711,0
3357,184,5419,3977,10187,10207,738,718,705,711,0
3357,184,6220,3734,10186,10207,738,718,704,711,0
3357,184,6165,3716,10186,10207,738,718,704,711,0
3357,184,5417,4025,10187,10207,738,718,704,711,0
3357,184,6154,3651,10187,10207,740,719,705,712,0
3357,184,5699,3901,10187,10207,739,718,705,711,0
3357,184,5771,3888,10186,10207,739,718,705,710,0
3357,184,6136,3662,10186,10206,738,718,704,711,0
3357,184,5547,3971,10187,10207,739,717,705,711,0
3357,184,6140,3728,10186,10207,738,718,705,711,0
3357,184,6045,3733,10187,10206,738,718,705,711,0
3357,184,5572,3966,10186,10207,739,717,704,711,0
3357,184,6106,3702,10186,10206,739,718,704,711,0
3357,184,5852,3876,10187,10206,739,718,705,711,0
3357,184,5977,3835,10187,10206,738,718,705,711,0
3357,184,6247,3700,10185,10207,738,717,705,711,0
3357,184,5815,3898,10186,10206,738,718,705,711,0
3357,184,6223,3715,10186,10206,739,718,705,711,0
3357,184,6048,3787,10187,10207,738,718,704,711,0
3357,184,5890,3818,10186,10206,739,718,705,711,0
3357,184,6191,3711,10186,10207,739,718,704,711,0
3357,184,5718,3883,10187,10207,738,718,705,711,0
3357,184,6021,3746,10186,10207,738,718,704,711,0
3357,184,6254,3771,10186,10207,739,717,704,710,0
3357,184,5749,3838,10186,10206,738,718,704,711,0
3357,184,6241,3681,10185,10206,739,718,704,710,0
3357,184,5829,3869,10187,10207,739,718,705,712,0
3357,184,6095,3734,10186,10207,738,718,704,711,0
3357,184,6164,3741,10186,10206,738,718,704,711,0
3357,184,5841,3885,10186,10207,739,718,705,710,0
3357,184,6216,3655,10186,10207,738,718,704,711,0
3357,184,5998,3834,10186,10207,739,718,704,711,0
3357,184,5860,3833,10186,10207,739,718,705,711,0
3357,184,6169,3658,10187,10207,739,718,705,711,0
3357,184,5693,3918,10187,10207,739,718,705,712,0
3357,184,6139,3702,10186,10206,738,718,704,711,0
3357,184,6122,3725,10187,10207,738,718,704,711,0
3357,184,5721,3918,10186,10206,738,718,705,711,0
3357,184,6323,3655,10186,10206,738,718,705,711,0
3357,184,6012,3839,10186,10207,738,718,704,711,0
3357,184,5874,3824,10187,10206,739,718,705,711,0
3357,184,6244,3680,10186,10207,738,718,704,711,0
3357,184,5698,3897,10186,10207,739,718,704,710,0
3357,184,5939,3737,10186,10207,738,717,704,710,0
3357,184,6031,3777,10187,10207,739,718,704,711,0
3357,184,5788,3849,10187,10207,738,718,705,711,0
3357,184,6049,3716,10187,10208,739,718,704,711,0
3357,184,5642,3886,10187,10206,738,718,705,711,0
3357,184,5969,3795,10186,10206,739,718,705,711,0
3357,184,6151,3741,10187,10206,739,718,705,711,0
3357,184,5797,3829,10187,10207,738,718,704,711,0
3357,184,6133,3722,10186,10206,739,718,704,711,0
3357,184,5811,3815,10187,10206,738,718,705,711,0
3357,184,6088,3740,10187,10206,739,718,705,711,0
3357,184,6023,3748,10187,10207,739,718,705,711,0
3357,184,5905,3818,10187,10207,738,718,704,711,0
3357,184,6063,3690,10186,10207,738,717,705,710,0
3357,184,5921,3816,10187,10207,738,718,704,711,0
3357,184,6110,3743,10187,10206,739,718,705,711,0
