time [s],duty_cycle,mppt_found,power_derivative,
3.866,1.00099,0,-361,
3.867,1.00099,0,397,
3.868,1.00099,0,402,
3.869,1.00099,0,-340,
3.87,1.00099,0,-329,
3.871,1.00099,0,28,
3.872,1.00099,0,-300,
3.873,1.00099,0,-294,
3.874,1.00099,0,452,
3.875,1.00099,0,38,
3.876,1.00099,0,439,
3.877,1.00099,0,9,
3.878,1.00099,0,-1,
3.879,1.00099,0,-365,
3.88,1.00099,0,2,
3.881,1.00099,0,-349,
3.882,1.00099,0,0,
3.883,1.00099,0,1,
3.884,1.00099,0,4,
3.885,1.00099,0,-360,
3.886,1.00099,0,-14,
3.887,1.00099,0,-18,
3.888,1.00099,0,0,
3.889,1.00099,0,-2,
3.89,1.00099,0,0,
3.891,1.00099,0,31,
3.892,1.00099,0,42,
3.893,1.00099,0,-330,
3.894,1.00099,0,14,
3.895,1.00099,0,14,
3.896,1.00099,0,764,
3.897,1.00099,0,399,
3.898,1.00099,0,-16,
3.899,1.00099,0,-366,
3.9,1.00099,0,-363,
3.901,1.00099,0,-3,
3.902,1.00099,0,3,
3.903,1.00099,0,423,
3.904,1.00099,0,384,
3.905,1.00099,0,-21,
3.906,1.00099,0,-18,
3.907,1.00099,0,384,
3.908,1.00099,0,-22,
3.909,1.00099,0,377,
3.91,1.00099,0,395,
3.911,1.00099,0,-5,
3.912,1.00099,0,-11,
3.913,1.00099,0,-4,
3.914,1.00099,0,-361,
3.915,1.00099,0,-5,
3.916,1.00099,0,-8,
3.917,1.00099,0,-21,
3.918,1.00099,0,-17,
3.919,1.00099,0,-346,
3.92,1.00099,0,-6,
3.921,1.00099,0,-7,
3.922,1.00099,0,394,
3.923,1.00099,0,-369,
3.92422,1.00099,0,382,
3.92619,1.00099,0,-14,
3.92737,1.00099,0,390,
3.92817,1.00099,0,-25,
3.92894,1.00099,0,-10,
3.92977,1.00099,0,-767,
3.93048,1.00099,0,-5,
3.93132,1.00099,0,-1,
3.93215,1.00099,0,-10,
3.93305,1.00099,0,396,
3.934,1.00099,0,402,
3.935,1.00099,0,-10,
3.936,1.00099,0,379,
3.937,1.00099,0,-22,
3.938,1.00099,0,-25,
3.939,1.00099,0,-29,
3.94,1.00099,0,-8,
3.941,1.00099,0,7,
3.942,1.00099,0,405,
3.943,1.00099,0,-344,
3.944,1.00099,0,406,
3.945,1.00099,0,0,
3.946,1.00099,0,-4,
3.947,1.00099,0,-1,
3.948,1.00099,0,-761,
3.949,1.00099,0,-335,
3.95005,1.00099,0,52,
3.951,1.00099,0,440,
3.952,1.00099,0,-307,
