Setpoint_X,Setpoint_Y,INE,ISW,ISE,INW,ONE,ONW,OSE,OSW,CIR
1616,2026,6459,6264,6258,6519,778,746,717,720,0
1616,2128,6462,6278,6235,6538,778,746,717,720,0
1719,2128,6514,6261,6275,6466,778,746,717,720,0
1719,2026,6480,6298,6225,6482,777,746,717,721,0
1719,1924,6500,6302,6209,6438,778,745,717,720,0
1616,1924,6528,6318,6193,6401,778,745,717,720,0
1616,1821,6459,6362,6121,6418,778,745,717,720,0
1719,1821,6465,6382,6132,6418,778,746,717,720,0
1821,1821,6524,6318,6227,6404,779,746,717,721,0
1924,1821,6500,6320,6214,6399,778,746,717,720,0
1924,1924,6575,6295,6230,6390,778,746,717,720,0
1821,1924,6479,6345,6126,6440,778,745,717,720,0
1821,2026,6472,6389,6081,6462,778,745,717,720,0
1821,2128,6499,6394,6082,6408,778,746,717,721,0
1924,2128,6426,6443,6007,6445,779,746,717,720,0
1924,2026,6534,6388,6104,6362,778,746,717,720,0
2026,2026,6545,6403,6132,6274,779,746,717,720,0
2026,2128,6543,6388,6074,6355,779,745,717,720,0
2128,2128,6519,6387,6059,6372,779,745,717,720,0
2128,2026,6466,6445,5979,6385,779,746,717,720,0
2128,1924,6542,6427,6022,6370,779,746,717,720,0
2026,1924,6461,6497,5909,6389,779,746,718,721,0
2026,1821,6482,6493,5927,6375,779,746,717,720,0
2128,1821,6493,6496,5921,6382,779,746,717,720,0
2231,1821,6457,6504,5898,6383,779,745,717,720,0
2231,1924,6463,6524,5912,6359,778,745,717,720,0
2333,1924,6471,6507,5946,6316,779,745,717,720,0
2333,1821,6474,6464,5949,6357,778,745,717,720,0
2435,1821,6446,6480,5932,6302,778,746,717,720,0
2538,1821,6486,6534,5896,6306,778,745,717,720,0
2538,1924,6505,6555,5854,6272,777,745,717,720,0
2435,1924,6459,6578,5799,6262,778,746,717,720,0
2435,2026,6457,6579,5795,6227,778,745,717,720,0
2538,2026,6475,6580,5775,6222,778,745,717,720,0
2538,2128,6473,6596,5786,6231,779,746,718,721,0
2435,2128,6399,6579,5770,6291,778,746,717,720,0
2333,2128,6473,6537,5841,6281,778,745,717,720,0
2333,2026,6450,6536,5859,6291,778,745,717,720,0
2231,2026,6492,6471,5942,6304,777,746,717,720,0
2231,2128,6445,6486,5939,6326,778,746,717,720,0
2231,2231,6470,6489,5961,6327,778,746,717,720,0
2231,2333,6474,6501,5935,6334,778,746,717,720,0
2333,2333,6477,6490,5915,6334,778,746,717,720,0
2333,2231,6526,6527,5898,6242,778,745,717,720,0
2435,2231,6450,6576,5784,6349,777,745,717,720,0
2538,2231,6504,6590,5804,6257,778,745,717,720,0
2538,2333,6473,6578,5768,6265,779,746,717,720,0
2435,2333,6490,6599,5742,6255,779,746,717,721,0
2435,2435,6471,6616,5739,6252,779,746,717,720,0
2538,2435,6483,6590,5764,6260,778,745,717,720,0
2538,2538,6561,6550,5831,6280,777,746,717,720,0
2435,2538,6494,6573,5794,6314,778,745,717,720,0
2333,2538,6496,6521,5865,6299,778,745,717,720,0
2333,2435,6488,6509,5892,6339,778,746,717,720,0
2231,2435,6497,6467,5919,6292,778,745,717,720,0
2231,2538,6485,6475,5960,6296,778,746,717,720,0
2128,2538,6461,6514,5926,6315,778,745,717,720,0
2026,2538,6492,6478,6028,6251,777,745,717,720,0
2026,2435,6435,6517,5975,6302,778,746,717,720,0
2128,2435,6428,6528,5949,6327,777,746,717,720,0
2128,2333,6464,6497,6000,6318,779,745,717,720,0
2128,2231,6498,6473,6029,6317,778,746,717,720,0
2026,2231,6385,6524,5914,6391,778,745,717,720,0
2026,2333,6514,6444,6021,6334,779,745,717,721,0
1924,2333,6472,6465,5961,6367,778,746,717,720,0
1924,2231,6491,6475,5982,6359,778,746,717,720,0
1821,2231,6473,6482,5958,6379,779,746,717,721,0
1821,2333,6510,6489,5974,6387,779,745,717,720,0
1821,2435,6509,6445,6018,6348,779,746,717,720,0
1924,2435,6542,6362,6095,6375,779,745,717,720,0
1924,2538,6496,6370,6070,6434,778,745,717,720,0
1821,2538,6432,6437,6000,6439,778,745,717,720,0
1821,2640,6560,6354,6071,6400,778,746,717,720,0
1821,2742,6541,6405,6029,6387,779,745,717,720,0
1924,2742,6492,6451,5998,6403,779,745,717,720,0
1924,2640,6509,6448,5953,6410,779,746,717,720,0
2026,2640,6485,6484,5938,6378,778,745,717,720,0
2128,2640,6462,6490,5915,6386,778,746,717,720,0
2128,2742,6486,6474,5937,6363,778,745,717,720,0
2026,2742,6469,6477,5948,6341,778,746,717,720,0
2026,2845,6487,6477,5951,6329,778,746,717,720,0
2128,2845,6460,6503,5941,6316,778,745,717,720,0
2128,2947,6533,6448,6045,6290,778,746,717,720,0
2026,2947,6380,6554,5893,6348,778,745,717,720,0
1924,2947,6443,6503,5982,6308,779,746,717,720,0
1924,2845,6411,6492,5996,6294,779,746,717,720,0
1821,2845,6487,6430,6079,6290,778,745,717,720,0
1821,2947,6485,6478,6137,6212,778,745,717,720,0
1821,3049,6468,6381,6132,6329,778,745,717,720,0
1924,3049,6458,6388,6119,6364,779,745,717,720,0
1924,3152,6474,6386,6132,6331,778,745,717,720,0
1821,3152,6467,6384,6109,6345,779,746,717,720,0
1821,3254,6515,6381,6097,6306,779,745,717,721,0
1821,3357,6530,6441,6075,6256,779,746,717,721,0
1924,3357,6505,6435,6023,6330,778,745,717,720,0
1924,3254,6515,6433,5989,6381,779,746,717,720,0
2026,3254,6503,6442,5976,6386,779,746,717,720,0
2026,3357,6491,6452,5978,6373,779,746,717,720,0
2128,3357,6470,6468,5935,6384,778,746,717,720,0
2128,3254,6471,6476,5923,6374,778,745,717,720,0
2128,3152,6496,6484,5947,6343,778,745,717,720,0
2026,3152,6467,6490,5914,6346,778,746,717,720,0
2026,3049,6455,6504,5911,6337,778,745,717,720,0
2128,3049,6482,6481,5935,6361,778,745,717,720,0
2231,3049,6509,6464,5989,6304,778,746,717,720,0
2333,3049,6480,6463,5971,6342,778,745,717,721,0
2333,3152,6579,6398,6086,6279,778,745,717,720,0
2231,3152,6454,6518,5949,6284,777,746,717,720,0
2231,3254,6486,6513,5940,6235,778,746,717,720,0
2231,3357,6491,6548,5916,6230,778,746,717,721,0
2333,3357,6464,6563,5861,6223,778,746,717,720,0
2333,3254,6473,6582,5848,6199,778,746,717,721,0
2435,3254,6421,6606,5815,6245,778,746,717,720,0
2435,3357,6427,6592,5835,6250,778,746,717,720,0
2538,3357,6407,6615,5813,6232,778,745,717,720,0
2538,3254,6445,6600,5843,6233,778,746,717,720,0
2538,3152,6435,6577,5843,6255,778,746,717,720,0
2435,3152,6453,6593,5807,6237,778,746,717,720,0
2435,3049,6473,6583,5826,6249,778,746,718,720,0
2538,3049,6462,6595,5800,6242,778,746,717,720,0
2538,2947,6474,6610,5792,6233,778,746,717,720,0
2538,2845,6454,6584,5817,6246,779,746,717,720,0
2435,2845,6457,6586,5812,6261,778,745,717,720,0
2435,2947,6483,6563,5864,6270,778,745,717,720,0
2333,2947,6444,6595,5817,6308,778,745,717,720,0
2231,2947,6516,6549,5890,6264,778,746,717,720,0
2231,2845,6481,6572,5872,6282,777,745,717,720,0
2333,2845,6428,6564,5843,6290,778,746,717,720,0
2333,2742,6531,6452,5996,6269,778,746,717,720,0
2231,2742,6546,6432,6020,6268,778,746,717,721,0
2231,2640,6469,6494,5943,6287,778,745,717,720,0
2333,2640,6426,6549,5851,6308,778,746,717,720,0
2435,2640,6532,6547,5909,6271,778,746,717,720,0
2435,2742,6471,6577,5810,6322,778,746,717,720,0
2538,2742,6462,6633,5833,6266,778,746,717,720,0
2538,2640,6432,6583,5793,6289,778,745,717,720,0
2640,2640,6479,6603,5795,6260,778,746,717,720,0
2640,2742,6508,6568,5830,6225,779,746,718,720,0
2742,2742,6498,6583,5793,6212,779,746,717,720,0
2742,2640,6480,6617,5734,6227,779,745,717,720,0
2845,2640,6463,6640,5693,6259,779,745,717,720,0
2947,2640,6490,6635,5727,6215,779,747,717,720,0
2947,2742,6470,6634,5705,6222,778,746,717,720,0
2845,2742,6467,6671,5666,6206,778,746,717,721,0
2845,2845,6460,6677,5648,6167,778,746,717,720,0
2947,2845,6463,6713,5606,6169,778,745,717,720,0
2947,2947,6473,6685,5620,6157,778,746,717,720,0
2845,2947,6485,6640,5680,6157,777,746,717,720,0
2742,2947,6437,6670,5660,6197,778,746,717,720,0
2742,2845,6518,6661,5757,6131,778,746,717,720,0
2640,2845,6454,6661,5686,6224,779,746,718,721,0
2640,2947,6491,6654,5721,6168,779,745,717,720,0
2640,3049,6488,6613,5787,6168,778,745,717,720,0
2742,3049,6445,6647,5749,6201,778,746,717,720,0
2742,3152,6485,6631,5754,6190,778,746,717,720,0
2640,3152,6444,6696,5669,6166,779,745,717,720,0
2640,3254,6426,6673,5671,6205,779,746,717,720,0
2640,3357,6421,6683,5645,6226,778,746,717,720,0
2742,3357,6503,6662,5714,6160,778,746,717,720,0
2742,3254,6449,6674,5673,6186,778,746,717,720,0
2845,3254,6442,6669,5686,6179,778,746,717,720,0
2845,3357,6431,6691,5676,6187,778,746,717,720,0
2947,3357,6425,6717,5641,6201,778,745,717,720,0
2947,3254,6419,6690,5657,6203,779,746,718,721,0
2947,3152,6459,6699,5681,6169,779,746,717,720,0
2845,3152,6441,6696,5644,6204,779,746,717,720,0
2845,3049,6452,6643,5654,6207,779,746,717,720,0
2947,3049,6497,6620,5693,6181,778,745,717,720,0
3049,3049,6472,6654,5655,6170,778,746,717,720,0
3152,3049,6468,6717,5623,6138,778,746,717,720,0
3152,3152,6532,6731,5676,6085,778,745,717,719,0
3049,3152,6528,6701,5643,6138,777,746,717,720,0
3049,3254,6447,6781,5526,6167,777,745,717,720,0
3049,3357,6461,6765,5538,6177,777,746,717,720,0
3152,3357,6513,6727,5593,6148,777,746,717,720,0
3152,3254,6442,6775,5517,6188,777,746,717,720,0
3254,3254,6474,6752,5580,6149,778,746,718,721,0
3254,3357,6434,6780,5531,6164,777,746,717,720,0
3357,3357,6511,6687,5648,6091,777,745,717,720,0
3357,3254,6384,6809,5519,6098,777,745,717,720,0
3357,3152,6423,6832,5515,6055,777,746,717,720,0
3254,3152,6461,6830,5518,6012,778,746,717,720,0
3254,3049,6495,6814,5543,5980,778,746,717,720,0
3357,3049,6457,6800,5502,6025,778,746,717,720,0
3357,2947,6455,6790,5526,6029,778,745,717,720,0
3357,2845,6418,6788,5516,6050,779,745,717,720,0
3254,2845,6358,6831,5483,6073,778,745,717,720,0
3254,2947,6453,6780,5590,6056,778,745,717,720,0
3152,2947,6421,6803,5571,6062,777,746,717,720,0
3049,2947,6398,6782,5565,6082,777,745,717,720,0
3049,2845,6415,6775,5574,6096,777,745,717,720,0
3152,2845,6414,6799,5556,6145,777,746,717,720,0
3152,2742,6450,6766,5561,6157,777,745,717,720,0
3049,2742,6427,6770,5525,6157,777,745,717,720,0
3049,2640,6464,6742,5563,6178,777,746,717,720,0
3152,2640,6493,6727,5583,6177,777,746,717,720,0
3254,2640,6524,6726,5605,6156,777,745,717,720,0
3254,2742,6584,6689,5659,6118,777,746,717,720,0
3357,2742,6485,6759,5540,6137,777,745,717,720,0
3357,2640,6445,6761,5490,6180,777,745,717,720,0
3357,2538,6461,6739,5481,6191,777,745,717,720,0
3254,2538,6433,6763,5470,6183,778,746,717,720,0
3254,2435,6435,6736,5491,6168,778,746,717,721,0
3357,2435,6511,6714,5541,6147,777,745,717,719,0
3357,2333,6425,6716,5510,6155,777,745,717,720,0
3357,2231,6581,6670,5658,6066,777,745,717,720,0
3254,2231,6403,6763,5509,6124,777,746,717,720,0
3254,2333,6460,6768,5536,6102,777,746,717,720,0
3152,2333,6409,6795,5527,6097,777,746,717,720,0
3152,2231,6406,6812,5507,6098,777,745,717,720,0
3049,2231,6397,6774,5541,6103,777,746,717,720,0
3049,2333,6346,6801,5523,6109,777,746,717,720,0
3049,2435,6460,6708,5616,6086,777,746,717,720,0
3152,2435,6478,6722,5618,6081,777,746,717,720,0
3152,2538,6392,6790,5552,6118,777,746,717,720,0
3049,2538,6417,6785,5581,6103,777,746,717,720,0
2947,2538,6392,6825,5515,6128,777,746,717,720,0
2947,2435,6472,6747,5633,6079,777,745,717,720,0
2845,2435,6434,6786,5568,6141,777,746,717,720,0
2845,2538,6454,6755,5535,6148,777,746,717,720,0
2742,2538,6509,6655,5679,6142,777,746,717,720,0
2640,2538,6463,6672,5630,6215,778,747,718,720,0
2640,2435,6473,6670,5650,6236,778,746,717,720,0
2742,2435,6463,6690,5668,6248,779,745,717,720,0
2742,2333,6480,6651,5687,6277,778,746,717,719,0
2640,2333,6483,6646,5683,6275,778,745,717,720,0
2640,2231,6502,6648,5709,6230,778,746,717,720,0
2742,2231,6438,6721,5611,6266,779,746,718,720,0
2845,2231,6491,6679,5644,6235,778,746,717,720,0
2845,2333,6374,6728,5526,6255,778,745,717,720,0
2947,2333,6535,6678,5637,6196,777,745,717,720,0
2947,2231,6560,6664,5610,6234,777,746,717,720,0
2947,2128,6530,6709,5598,6196,777,745,717,720,0
2947,2026,6483,6733,5561,6207,778,746,717,720,0
2845,2026,6418,6778,5523,6189,777,746,717,720,0
2845,2128,6534,6655,5707,6105,777,746,717,720,0
2742,2128,6474,6695,5650,6154,778,746,717,720,0
2640,2128,6470,6665,5676,6212,779,746,717,720,0
2640,2026,6439,6674,5663,6238,779,746,717,720,0
2742,2026,6461,6655,5670,6248,778,746,717,720,0
2742,1924,6445,6663,5700,6233,779,746,717,720,0
2640,1924,6430,6697,5655,6226,778,745,717,720,0
2640,1821,6450,6691,5696,6174,779,746,717,720,0
2742,1821,6455,6722,5676,6150,779,745,717,720,0
2845,1821,6483,6677,5685,6148,777,745,717,720,0
2845,1924,6447,6747,5608,6150,778,746,717,720,0
2947,1924,6466,6750,5574,6170,777,746,717,720,0
2947,1821,6477,6739,5580,6191,778,746,717,720,0
3049,1821,6478,6737,5570,6222,777,746,717,720,0
3152,1821,6557,6742,5620,6143,778,746,716,720,0
3152,1924,6537,6709,5599,6178,777,746,717,720,0
3049,1924,6563,6706,5610,6171,777,745,717,720,0
3049,2026,6498,6752,5532,6193,777,746,717,720,0
3049,2128,6487,6768,5505,6198,777,746,717,720,0
3152,2128,6488,6731,5583,6179,777,745,716,720,0
3152,2026,6516,6725,5579,6173,777,746,717,720,0
3254,2026,6487,6735,5557,6188,777,746,717,720,0
3254,2128,6463,6748,5521,6203,777,746,717,720,0
3357,2128,6464,6747,5561,6165,778,746,717,720,0
3357,2026,6457,6770,5566,6115,777,746,717,720,0
3357,1924,6403,6792,5471,6117,778,746,717,721,0
3254,1924,6444,6789,5510,6098,777,745,717,720,0
3254,1821,6451,6811,5497,6085,778,746,717,720,0
3357,1821,6452,6801,5489,6092,777,745,717,720,0
3357,1719,6514,6717,5584,6063,778,745,717,720,0
3357,1616,6424,6771,5519,6115,777,746,717,720,0
3254,1616,6485,6763,5610,6060,778,747,717,720,0
3254,1719,6437,6767,5557,6114,777,746,717,720,0
3152,1719,6446,6756,5579,6130,777,745,717,720,0
3049,1719,6473,6734,5614,6122,777,746,717,720,0
3049,1616,6477,6740,5588,6166,778,746,717,720,0
3152,1616,6467,6736,5566,6181,777,746,717,720,0
3152,1514,6463,6734,5575,6158,777,746,717,720,0
3049,1514,6449,6747,5541,6193,777,745,717,720,0
3049,1412,6487,6715,5555,6177,777,745,717,720,0
3152,1412,6456,6708,5540,6191,777,745,717,720,0
3254,1412,6530,6692,5601,6141,777,746,717,720,0
3254,1514,6536,6689,5575,6139,777,745,717,720,0
3357,1514,6445,6739,5514,6167,777,746,717,720,0
3357,1412,6503,6740,5515,6146,778,746,718,721,0
3357,1309,6481,6718,5509,6160,777,746,717,720,0
3254,1309,6454,6747,5521,6137,778,746,717,720,0
3254,1207,6508,6764,5555,6088,777,745,717,719,0
3357,1207,6434,6724,5517,6159,777,746,717,720,0
3357,1105,6440,6737,5519,6132,777,746,717,720,0
3357,1002,6526,6661,5637,6095,777,746,717,720,0
3254,1002,6448,6739,5548,6123,777,745,717,721,0
3254,1105,6481,6735,5588,6086,777,745,717,720,0
3152,1105,6445,6751,5541,6133,777,746,717,720,0
3152,1002,6456,6737,5555,6126,777,745,717,720,0
3049,1002,6454,6724,5565,6133,777,745,717,720,0
3049,1105,6455,6713,5582,6147,778,746,717,720,0
3049,1207,6476,6712,5569,6166,778,746,717,720,0
3152,1207,6446,6733,5542,6171,777,746,717,720,0
3152,1309,6405,6770,5522,6172,778,746,717,720,0
3049,1309,6492,6730,5589,6138,777,745,717,720,0
2947,1309,6477,6723,5560,6155,777,746,717,720,0
2845,1309,6465,6730,5552,6178,777,746,717,720,0
2845,1207,6547,6709,5635,6152,778,745,717,720,0
2947,1207,6513,6718,5594,6156,777,746,717,720,0
2947,1105,6531,6654,5595,6194,778,745,717,720,0
2947,1002,6551,6580,5671,6201,778,746,717,720,0
2845,1002,6531,6639,5671,6172,778,745,717,720,0
2845,1105,6543,6619,5660,6201,778,746,717,720,0
2742,1105,6498,6649,5604,6245,778,746,717,720,0
2742,1002,6470,6683,5587,6247,779,746,717,720,0
2640,1002,6431,6687,5567,6225,778,745,717,720,0
2640,1105,6517,6618,5695,6182,778,746,717,720,0
2640,1207,6445,6618,5647,6244,778,745,717,720,0
2742,1207,6498,6628,5678,6223,779,745,717,720,0
2742,1309,6472,6641,5642,6260,779,746,717,720,0
2640,1309,6468,6599,5727,6245,778,745,717,720,0
2640,1412,6486,6651,5695,6197,778,746,717,720,0
2640,1514,6467,6637,5675,6225,778,745,717,720,0
2742,1514,6475,6633,5676,6210,778,745,717,720,0
2742,1412,6458,6627,5680,6195,778,745,717,720,0
2845,1412,6453,6632,5695,6166,778,745,716,720,0
2947,1412,6425,6657,5607,6193,778,745,717,720,0
2947,1514,6487,6665,5663,6119,778,745,717,720,0
2845,1514,6518,6651,5667,6111,777,746,716,720,0
2845,1616,6463,6684,5594,6153,777,745,717,720,0
2947,1616,6453,6708,5567,6175,778,746,717,720,0
2947,1719,6472,6716,5582,6146,778,745,717,720,0
2845,1719,6528,6646,5674,6112,778,745,717,720,0
2742,1719,6457,6689,5637,6157,778,746,717,720,0
2742,1616,6434,6682,5628,6188,778,746,717,720,0
2640,1616,6449,6680,5638,6199,779,745,717,720,0
2640,1719,6504,6643,5692,6185,779,746,717,720,0
2538,1719,6398,6697,5635,6254,779,746,717,720,0
2435,1719,6478,6671,5662,6250,779,745,717,720,0
2435,1616,6479,6601,5719,6262,778,746,717,720,0
2538,1616,6520,6600,5759,6215,778,745,717,720,0
2538,1514,6488,6626,5757,6217,778,746,717,720,0
2538,1412,6508,6588,5782,6221,778,745,717,720,0
2435,1412,6520,6599,5757,6227,778,745,717,720,0
2435,1514,6498,6594,5719,6265,778,745,717,720,0
2333,1514,6496,6608,5699,6268,778,745,717,720,0
2333,1412,6467,6639,5673,6271,779,746,717,720,0
2231,1412,6536,6558,5792,6204,779,745,717,720,0
2231,1514,6486,6559,5811,6212,778,745,717,720,0
2231,1616,6480,6568,5808,6263,778,746,717,720,0
2333,1616,6483,6545,5860,6270,777,745,717,720,0
2333,1719,6477,6522,5872,6255,778,745,717,720,0
2231,1719,6472,6555,5859,6268,778,746,717,720,0
2128,1719,6490,6531,5860,6282,777,746,717,720,0
2128,1616,6487,6517,5843,6305,778,746,717,720,0
2026,1616,6474,6547,5801,6289,778,745,717,720,0
2026,1719,6493,6533,5823,6283,777,745,717,720,0
1924,1719,6458,6538,5795,6331,777,745,717,720,0
1821,1719,6462,6487,5885,6307,778,745,717,720,0
1821,1616,6496,6459,5943,6329,778,746,717,720,0
1924,1616,6513,6447,5993,6342,779,746,717,720,0
1924,1514,6509,6379,6044,6407,779,745,717,720,0
1821,1514,6573,6335,6088,6344,778,746,717,720,0
1821,1412,6519,6405,6037,6362,779,746,717,720,0
1924,1412,6523,6385,5996,6418,778,746,717,720,0
2026,1412,6524,6417,5910,6408,779,745,717,720,0
2026,1514,6579,6369,5961,6326,778,746,717,720,0
2128,1514,6495,6512,5785,6387,778,745,717,720,0
2128,1412,6558,6489,5837,6309,778,746,717,720,0
2128,1309,6520,6525,5794,6293,778,746,717,720,0
2128,1207,6504,6545,5792,6270,777,746,717,720,0
2026,1207,6491,6542,5796,6315,777,745,717,720,0
2026,1309,6460,6510,5822,6323,778,745,717,720,0
1924,1309,6477,6445,5907,6363,778,745,717,720,0
1821,1309,6456,6496,5916,6337,779,746,717,720,0
1821,1207,6496,6403,6026,6331,779,745,717,720,0
1924,1207,6463,6412,6006,6348,779,746,717,720,0
1924,1105,6489,6371,6033,6341,779,745,717,720,0
1821,1105,6526,6378,6013,6344,779,747,718,721,0
1821,1002,6487,6413,5994,6346,778,745,717,720,0
1924,1002,6455,6452,5942,6336,778,746,717,720,0
2026,1002,6442,6462,5884,6321,777,745,717,720,0
2026,1105,6562,6436,5962,6243,778,746,717,720,0
2128,1105,6461,6483,5830,6340,777,745,717,720,0
2128,1002,6474,6471,5844,6388,778,745,717,720,0
2231,1002,6470,6493,5768,6425,778,745,717,720,0
2333,1002,6534,6474,5811,6395,778,745,717,720,0
2333,1105,6497,6509,5780,6389,778,746,717,720,0
2231,1105,6556,6488,5812,6367,778,746,717,720,0
2231,1207,6550,6539,5798,6325,777,745,717,720,0
2231,1309,6520,6546,5780,6337,778,746,717,720,0
2333,1309,6526,6504,5815,6311,778,746,717,720,0
2333,1207,6505,6539,5788,6305,778,745,717,720,0
2435,1207,6510,6511,5841,6277,778,746,717,720,0
2435,1309,6552,6492,5856,6264,778,745,717,720,0
2538,1309,6548,6488,5841,6284,778,745,717,720,0
2538,1207,6525,6507,5837,6234,778,745,717,720,0
2538,1105,6475,6571,5761,6229,778,745,717,720,0
2435,1105,6560,6546,5775,6206,779,746,717,720,0
2435,1002,6547,6564,5753,6230,779,745,717,720,0
2538,1002,6430,6640,5654,6239,779,746,717,720,0
2538,900,6454,6609,5705,6213,779,745,717,720,0
2435,900,6498,6570,5763,6170,778,745,717,720,0
2435,798,6463,6572,5778,6209,778,746,717,720,0
2538,798,6487,6548,5808,6233,779,745,717,720,0
2538,695,6463,6559,5785,6250,778,746,717,720,0
2538,593,6459,6561,5775,6279,778,745,717,720,0
2435,593,6516,6508,5832,6230,778,746,717,720,0
2435,695,6508,6514,5789,6262,778,746,717,720,0
2333,695,6611,6474,5903,6144,778,745,717,720,0
2333,593,6611,6449,5862,6216,779,745,717,720,0
2231,593,6452,6557,5743,6296,778,745,717,720,0
2231,695,6472,6512,5793,6307,778,746,717,720,0
2231,798,6501,6519,5792,6346,778,746,717,720,0
2333,798,6511,6545,5790,6337,777,745,717,720,0
2333,900,6499,6523,5822,6370,777,745,717,720,0
2231,900,6565,6475,5904,6345,777,745,717,720,0
2128,900,6525,6495,5844,6387,778,746,717,721,0
2128,798,6464,6551,5756,6404,778,746,717,720,0
2026,798,6486,6521,5782,6402,778,746,717,720,0
2026,900,6582,6426,5908,6349,778,745,717,720,0
1924,900,6523,6427,5884,6403,777,745,717,720,0
1821,900,6562,6386,5977,6317,778,745,717,720,0
1821,798,6444,6458,5917,6370,778,746,717,720,0
1924,798,6455,6433,5969,6404,779,745,717,720,0
1924,695,6472,6399,6001,6383,779,746,717,720,0
1821,695,6453,6420,5975,6414,778,745,717,720,0
1821,593,6477,6390,6029,6397,779,746,717,720,0
1924,593,6544,6346,6035,6413,778,745,717,720,0
2026,593,6548,6393,5991,6390,779,745,717,720,0
2026,695,6503,6405,5939,6402,778,745,717,720,0
2128,695,6491,6451,5831,6393,778,745,717,720,0
2128,593,6501,6484,5823,6366,778,746,717,720,0
2128,491,6480,6522,5808,6310,778,745,717,720,0
2128,388,6517,6570,5827,6238,777,746,717,720,0
2026,388,6494,6581,5781,6304,778,746,717,720,0
2026,491,6501,6474,5882,6350,778,746,717,720,0
1924,491,6430,6472,5898,6377,778,746,717,720,0
1821,491,6495,6411,5928,6410,778,746,717,720,0
1821,388,6481,6381,5956,6464,779,746,717,720,0
1924,388,6504,6373,6020,6447,779,746,717,720,0
1924,286,6564,6332,6064,6436,779,746,717,721,0
1821,286,6504,6400,5974,6455,779,746,717,720,0
1821,184,6505,6429,5978,6380,779,746,717,721,0
1924,184,6486,6471,5930,6351,778,746,717,720,0
2026,184,6470,6471,5901,6343,778,746,717,720,0
2026,286,6560,6410,5935,6346,777,745,717,720,0
2128,286,6497,6448,5894,6362,777,745,717,720,0
2128,184,6525,6431,5916,6369,778,745,717,720,0
2231,184,6478,6492,5834,6400,778,746,717,720,0
2333,184,6465,6532,5792,6386,778,746,717,720,0
2333,286,6499,6539,5811,6338,778,745,717,720,0
2231,286,6444,6573,5752,6367,777,745,717,720,0
2231,388,6526,6544,5849,6268,777,746,717,720,0
2231,491,6501,6518,5845,6312,777,745,718,720,0
2333,491,6508,6530,5841,6269,778,746,717,720,0
2333,388,6488,6515,5813,6312,777,745,716,720,0
2435,388,6485,6543,5786,6311,778,745,717,720,0
2435,491,6463,6559,5753,6322,778,746,717,720,0
2538,491,6511,6523,5811,6303,777,745,717,720,0
2538,388,6559,6509,5850,6244,778,745,717,720,0
2538,286,6566,6496,5831,6227,778,746,717,720,0
2435,286,6569,6534,5778,6287,778,745,718,720,0
2435,184,6518,6574,5705,6318,779,745,717,720,0
2538,184,6501,6578,5662,6345,778,745,717,720,0
2640,184,6527,6571,5693,6335,778,745,717,720,0
2640,286,6497,6562,5704,6326,779,745,717,720,0
2742,286,6522,6554,5727,6311,778,745,717,720,0
2742,184,6538,6582,5704,6308,778,745,717,720,0
2845,184,6507,6607,5675,6285,778,746,717,720,0
2947,184,6507,6643,5650,6239,778,746,717,720,0
2947,286,6468,6637,5617,6239,778,745,716,720,0
2845,286,6578,6609,5639,6232,778,746,717,720,0
2845,388,6499,6657,5565,6253,777,746,717,720,0
2947,388,6530,6679,5584,6209,777,746,717,720,0
2947,491,6463,6692,5529,6239,778,746,717,720,0
2845,491,6497,6641,5627,6182,778,746,717,720,0
2742,491,6473,6638,5649,6202,778,746,717,720,0
2742,388,6507,6668,5713,6148,778,746,717,720,0
2640,388,6468,6627,5702,6226,778,745,717,720,0
2640,491,6440,6691,5698,6193,779,745,717,720,0
2640,593,6479,6614,5734,6197,778,746,717,720,0
2742,593,6490,6568,5754,6258,779,745,717,720,0
2742,695,6449,6631,5638,6317,779,745,717,720,0
2640,695,6480,6615,5665,6274,779,746,717,720,0
2640,798,6489,6604,5669,6248,778,746,717,719,0
2640,900,6511,6609,5662,6249,778,745,717,720,0
2742,900,6523,6650,5649,6218,778,746,717,720,0
2742,798,6553,6619,5694,6194,778,746,717,720,0
2845,798,6452,6694,5617,6250,778,746,717,720,0
2845,900,6519,6620,5649,6271,778,746,717,720,0
2947,900,6556,6613,5674,6266,778,745,717,720,0
2947,798,6561,6598,5645,6296,778,745,717,720,0
2947,695,6570,6568,5673,6287,778,746,717,720,0
2845,695,6535,6621,5628,6262,778,746,717,720,0
2845,593,6548,6655,5578,6258,778,746,717,720,0
2947,593,6578,6639,5619,6233,778,745,717,720,0
3049,593,6572,6674,5647,6179,778,745,717,720,0
3152,593,6460,6769,5509,6204,777,745,717,720,0
3152,695,6482,6720,5554,6188,777,745,717,720,0
3049,695,6462,6728,5535,6199,777,746,717,720,0
3049,798,6442,6747,5520,6207,777,746,717,720,0
3049,900,6505,6709,5597,6163,777,745,717,720,0
3152,900,6472,6696,5594,6189,777,746,717,720,0
3152,798,6536,6696,5635,6143,777,745,717,720,0
3254,798,6531,6684,5664,6110,777,746,717,720,0
3254,900,6466,6724,5597,6136,777,745,717,720,0
3357,900,6430,6745,5555,6140,777,746,717,720,0
3357,798,6469,6712,5544,6108,777,746,717,720,0
3357,695,6431,6739,5514,6106,777,745,717,720,0
3254,695,6451,6774,5479,6098,778,745,717,720,0
